Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2024/1/17, 06:57:45.762, 2011.5, 2011.9, 2011.3, 2011.9, 323, 193, 137, 186
2024/1/17, 06:58:36.334, 2012.0, 2012.3, 2011.7, 2011.7, 280, 236, 126, 154
2024/1/17, 07:00:00.322, 2011.6, 2012.2, 2011.6, 2012.2, 339, 266, 142, 197
2024/1/17, 07:01:20.194, 2012.3, 2012.3, 2011.7, 2011.7, 233, 175, 121, 112
2024/1/17, 07:02:10.233, 2011.6, 2011.8, 2011.2, 2011.8, 219, 174, 83, 136
2024/1/17, 07:03:01.695, 2011.9, 2012.2, 2011.6, 2012.2, 254, 207, 114, 140
2024/1/17, 07:04:25.416, 2012.3, 2012.8, 2012.2, 2012.8, 163, 124, 70, 93
2024/1/17, 07:04:43.291, 2012.9, 2013.5, 2012.9, 2013.5, 153, 115, 58, 95
2024/1/17, 07:05:05.693, 2013.6, 2013.9, 2013.3, 2013.3, 183, 134, 80, 103
2024/1/17, 07:05:13.403, 2013.1, 2013.6, 2013.0, 2013.6, 186, 112, 45, 141
2024/1/17, 07:05:17.406, 2013.7, 2014.1, 2013.5, 2014.1, 353, 197, 200, 153
2024/1/17, 07:05:37.022, 2014.2, 2014.5, 2013.9, 2013.9, 303, 205, 192, 111
2024/1/17, 07:05:53.868, 2013.8, 2013.9, 2013.3, 2013.9, 295, 260, 154, 141
2024/1/17, 07:06:30.601, 2014.0, 2014.5, 2013.9, 2014.5, 111, 98, 38, 73
2024/1/17, 07:06:50.003, 2014.6, 2014.7, 2014.1, 2014.1, 282, 232, 147, 135
2024/1/17, 07:07:28.857, 2014.0, 2014.3, 2013.7, 2013.7, 92, 72, 53, 39
2024/1/17, 07:07:46.631, 2013.6, 2013.8, 2013.2, 2013.2, 176, 149, 76, 100
2024/1/17, 07:08:42.183, 2013.1, 2013.6, 2013.0, 2013.6, 154, 147, 51, 103
2024/1/17, 07:08:59.137, 2013.7, 2014.3, 2013.7, 2013.7, 219, 209, 78, 141
2024/1/17, 07:09:39.814, 2013.6, 2013.6, 2013.0, 2013.6, 139, 122, 77, 62
2024/1/17, 07:09:58.163, 2013.7, 2013.8, 2013.2, 2013.2, 264, 224, 149, 115
2024/1/17, 07:10:43.821, 2013.1, 2013.6, 2013.0, 2013.6, 177, 148, 51, 126
2024/1/17, 07:11:43.529, 2013.7, 2014.0, 2013.4, 2013.4, 278, 196, 191, 87
2024/1/17, 07:13:02.996, 2013.3, 2013.5, 2012.9, 2012.9, 170, 151, 81, 89
2024/1/17, 07:13:50.992, 2012.8, 2013.3, 2012.7, 2012.7, 358, 311, 217, 141
2024/1/17, 07:16:01.890, 2012.6, 2012.7, 2012.1, 2012.1, 347, 295, 198, 149
2024/1/17, 07:17:14.571, 2012.0, 2012.5, 2011.9, 2012.5, 500, 401, 248, 252
2024/1/17, 07:19:23.952, 2012.6, 2012.8, 2012.2, 2012.2, 203, 173, 91, 112
2024/1/17, 07:20:37.436, 2012.1, 2012.4, 2011.8, 2011.8, 237, 199, 148, 89
2024/1/17, 07:22:04.929, 2011.7, 2012.3, 2011.7, 2012.3, 123, 103, 51, 72
2024/1/17, 07:22:21.708, 2012.4, 2012.7, 2012.1, 2012.1, 339, 267, 164, 175
2024/1/17, 07:24:17.884, 2012.0, 2012.5, 2011.9, 2012.5, 184, 153, 95, 89
2024/1/17, 07:25:21.404, 2012.6, 2012.9, 2012.3, 2012.9, 473, 398, 270, 203
2024/1/17, 07:26:44.452, 2013.0, 2013.3, 2012.7, 2012.7, 291, 225, 131, 160
2024/1/17, 07:28:01, 2012.6, 2012.7, 2012.1, 2012.1, 207, 177, 126, 81
2024/1/17, 07:28:47.536, 2012.0, 2012.6, 2012.0, 2012.0, 324, 276, 173, 151
2024/1/17, 07:30:44.043, 2011.9, 2012.4, 2011.8, 2011.8, 218, 194, 151, 67
2024/1/17, 07:31:54.873, 2011.7, 2012.0, 2011.4, 2012.0, 190, 156, 91, 99
2024/1/17, 07:32:37.200, 2012.1, 2012.2, 2011.6, 2011.6, 132, 125, 91, 41
2024/1/17, 07:33:31.422, 2011.5, 2011.9, 2011.3, 2011.9, 259, 209, 169, 90
2024/1/17, 07:34:46.292, 2012.0, 2012.5, 2011.9, 2012.5, 105, 91, 48, 57
2024/1/17, 07:35:14.094, 2012.6, 2013.1, 2012.5, 2013.1, 69, 62, 25, 44
2024/1/17, 07:35:35.382, 2013.2, 2013.5, 2012.9, 2013.5, 142, 122, 68, 74
2024/1/17, 07:36:07.800, 2013.6, 2013.6, 2013.0, 2013.0, 90, 81, 68, 22
2024/1/17, 07:36:24.136, 2012.9, 2013.1, 2012.5, 2012.5, 162, 149, 111, 51
2024/1/17, 07:36:51.146, 2012.4, 2012.4, 2011.8, 2011.8, 131, 110, 112, 19
2024/1/17, 07:36:52.587, 2011.7, 2012.2, 2011.6, 2012.2, 241, 204, 113, 128
2024/1/17, 07:37:25.601, 2012.3, 2012.3, 2011.7, 2012.3, 505, 396, 262, 243
2024/1/17, 07:38:35.646, 2012.4, 2012.6, 2012.0, 2012.0, 152, 123, 79, 73
2024/1/17, 07:39:18.412, 2011.9, 2012.2, 2011.6, 2012.2, 139, 122, 51, 88
2024/1/17, 07:40:05.380, 2012.3, 2012.6, 2012.0, 2012.0, 142, 114, 44, 98
2024/1/17, 07:40:30.929, 2011.9, 2012.4, 2011.8, 2012.4, 216, 174, 76, 140
2024/1/17, 07:41:40.359, 2012.5, 2012.8, 2012.2, 2012.2, 325, 282, 160, 165
2024/1/17, 07:43:17.326, 2012.1, 2012.6, 2012.0, 2012.6, 99, 68, 49, 50
2024/1/17, 07:43:37.192, 2012.7, 2012.7, 2012.1, 2012.1, 350, 247, 197, 153
2024/1/17, 07:45:23.525, 2012.0, 2012.1, 2011.5, 2011.5, 91, 67, 70, 21
2024/1/17, 07:45:35.734, 2011.4, 2011.8, 2011.2, 2011.2, 265, 205, 150, 115
2024/1/17, 07:46:14.052, 2011.1, 2011.1, 2010.5, 2010.5, 121, 106, 85, 36
2024/1/17, 07:46:16.480, 2010.4, 2010.6, 2010.0, 2010.6, 421, 347, 169, 252
2024/1/17, 07:47:33.488, 2010.7, 2010.7, 2010.1, 2010.1, 131, 119, 65, 66
2024/1/17, 07:48:22.666, 2010.0, 2010.2, 2009.6, 2009.6, 254, 222, 124, 130
2024/1/17, 07:49:28.693, 2009.5, 2009.7, 2009.1, 2009.1, 109, 82, 81, 28
2024/1/17, 07:49:49.366, 2009.0, 2009.0, 2008.4, 2008.4, 199, 112, 199, 0
2024/1/17, 07:49:49.366, 2008.3, 2008.3, 2007.7, 2007.7, 164, 105, 164, 0
2024/1/17, 07:49:49.366, 2007.6, 2007.8, 2007.2, 2007.2, 192, 84, 124, 68
2024/1/17, 07:49:49.370, 2008.0, 2008.6, 2008.0, 2008.0, 14, 14, 13, 1
2024/1/17, 07:49:49.373, 2007.8, 2007.8, 2007.2, 2007.8, 35, 20, 34, 1
2024/1/17, 07:49:49.380, 2007.9, 2008.4, 2007.8, 2008.4, 10, 10, 2, 8
2024/1/17, 07:49:49.383, 2008.6, 2008.6, 2008.0, 2008.6, 2, 2, 0, 2
2024/1/17, 07:49:49.384, 2007.7, 2008.3, 2007.7, 2007.7, 32, 29, 22, 10
2024/1/17, 07:49:49.394, 2007.6, 2008.1, 2007.5, 2008.1, 12, 12, 9, 3
2024/1/17, 07:49:49.402, 2008.2, 2008.3, 2007.7, 2008.3, 713, 572, 277, 436
2024/1/17, 07:50:15.938, 2008.4, 2008.9, 2008.3, 2008.3, 227, 196, 75, 152
2024/1/17, 07:50:49.974, 2008.2, 2008.2, 2007.6, 2007.6, 148, 131, 112, 36
2024/1/17, 07:51:00.253, 2007.5, 2007.7, 2007.1, 2007.1, 216, 168, 126, 90
2024/1/17, 07:51:05.194, 2007.0, 2007.5, 2006.9, 2007.5, 148, 69, 33, 115
2024/1/17, 07:51:06.164, 2007.6, 2008.0, 2007.4, 2008.0, 776, 536, 320, 456
2024/1/17, 07:52:28.360, 2008.1, 2008.4, 2007.8, 2007.8, 125, 103, 92, 33
2024/1/17, 07:52:33.516, 2007.7, 2008.2, 2007.6, 2008.2, 168, 147, 78, 90
2024/1/17, 07:53:17.135, 2008.3, 2008.6, 2008.0, 2008.0, 273, 205, 136, 137
2024/1/17, 07:54:56.827, 2007.9, 2008.5, 2007.9, 2008.5, 243, 199, 93, 150
2024/1/17, 07:56:23.467, 2008.6, 2009.0, 2008.4, 2009.0, 141, 101, 50, 91
2024/1/17, 07:56:51.729, 2009.1, 2009.2, 2008.6, 2009.2, 217, 153, 129, 88
2024/1/17, 07:57:32.190, 2009.3, 2009.3, 2008.7, 2008.7, 86, 76, 32, 54
2024/1/17, 07:57:53.124, 2008.6, 2008.7, 2008.1, 2008.1, 47, 44, 20, 27
2024/1/17, 07:58:16.336, 2008.0, 2008.4, 2007.8, 2008.4, 148, 128, 47, 101
2024/1/17, 07:58:47.301, 2008.5, 2008.7, 2008.1, 2008.7, 420, 378, 173, 247
2024/1/17, 08:01:29.830, 2008.8, 2009.3, 2008.7, 2008.7, 597, 406, 291, 306
2024/1/17, 08:02:49.388, 2008.6, 2008.7, 2008.1, 2008.1, 166, 151, 78, 88
2024/1/17, 08:04:10.338, 2008.0, 2008.6, 2008.0, 2008.6, 227, 189, 89, 138
2024/1/17, 08:05:57.942, 2008.7, 2009.3, 2008.7, 2009.3, 140, 106, 51, 89
2024/1/17, 08:06:39.288, 2009.4, 2009.7, 2009.1, 2009.1, 173, 141, 76, 97
2024/1/17, 08:07:31.898, 2009.0, 2009.2, 2008.6, 2008.6, 300, 233, 138, 162
2024/1/17, 08:10:03.019, 2008.5, 2008.9, 2008.3, 2008.3, 156, 112, 86, 70
2024/1/17, 08:10:51.715, 2008.2, 2008.6, 2008.0, 2008.0, 339, 198, 101, 238
2024/1/17, 08:11:37.022, 2007.9, 2008.4, 2007.8, 2007.8, 335, 269, 164, 171
2024/1/17, 08:13:18.730, 2007.7, 2007.8, 2007.2, 2007.2, 191, 170, 102, 89
2024/1/17, 08:13:58.069, 2007.1, 2007.7, 2007.1, 2007.7, 133, 115, 57, 76
2024/1/17, 08:14:30.887, 2007.8, 2008.2, 2007.6, 2008.2, 313, 225, 135, 178
2024/1/17, 08:15:58.469, 2008.3, 2008.6, 2008.0, 2008.0, 355, 267, 160, 195
2024/1/17, 08:18:14.417, 2007.9, 2008.2, 2007.6, 2008.2, 165, 128, 59, 106
2024/1/17, 08:19:06.870, 2008.3, 2008.8, 2008.2, 2008.2, 424, 351, 225, 199
2024/1/17, 08:21:15.018, 2008.1, 2008.4, 2007.8, 2008.4, 279, 236, 132, 147
2024/1/17, 08:23:09.101, 2008.5, 2008.6, 2008.0, 2008.0, 44, 41, 34, 10
2024/1/17, 08:23:12.817, 2007.9, 2008.0, 2007.4, 2007.4, 254, 203, 137, 117
2024/1/17, 08:24:33.773, 2007.3, 2007.8, 2007.2, 2007.8, 191, 166, 97, 94
2024/1/17, 08:24:48.890, 2007.9, 2008.1, 2007.5, 2007.5, 655, 562, 376, 279
2024/1/17, 08:29:40.532, 2007.4, 2007.6, 2007.0, 2007.0, 115, 79, 74, 41
2024/1/17, 08:29:58.529, 2006.9, 2006.9, 2006.3, 2006.3, 197, 142, 155, 42
2024/1/17, 08:30:05.741, 2006.2, 2006.6, 2006.0, 2006.6, 138, 109, 97, 41
2024/1/17, 08:30:07.248, 2006.7, 2006.9, 2006.3, 2006.9, 329, 256, 155, 174
2024/1/17, 08:30:27.199, 2007.0, 2007.0, 2006.4, 2007.0, 248, 180, 124, 124
2024/1/17, 08:31:03.373, 2007.1, 2007.2, 2006.6, 2006.6, 178, 137, 96, 82
2024/1/17, 08:31:33.247, 2006.5, 2007.0, 2006.4, 2006.4, 215, 153, 84, 131
2024/1/17, 08:32:23.944, 2006.2, 2006.8, 2006.2, 2006.8, 167, 129, 81, 86
2024/1/17, 08:33:06.177, 2006.9, 2007.2, 2006.6, 2007.2, 384, 326, 164, 220
2024/1/17, 08:36:24.865, 2007.3, 2007.7, 2007.1, 2007.7, 144, 122, 55, 89
2024/1/17, 08:37:29.109, 2007.8, 2008.4, 2007.8, 2008.4, 257, 192, 109, 148
2024/1/17, 08:38:48.202, 2008.5, 2009.0, 2008.4, 2009.0, 339, 216, 181, 158
2024/1/17, 08:39:25.557, 2009.1, 2009.1, 2008.5, 2008.5, 87, 69, 47, 40
2024/1/17, 08:39:51.284, 2008.4, 2008.9, 2008.3, 2008.9, 125, 70, 62, 63
2024/1/17, 08:40:16.487, 2009.0, 2009.2, 2008.6, 2009.2, 326, 252, 128, 198
2024/1/17, 08:43:07.363, 2009.3, 2009.4, 2008.8, 2009.4, 416, 308, 215, 201
2024/1/17, 08:46:20.155, 2009.5, 2010.0, 2009.4, 2010.0, 344, 242, 142, 202
2024/1/17, 08:48:16.580, 2010.1, 2010.6, 2010.0, 2010.6, 188, 126, 59, 129
2024/1/17, 08:48:58.347, 2010.7, 2011.0, 2010.4, 2010.4, 171, 128, 85, 86
2024/1/17, 08:49:47.343, 2010.3, 2010.6, 2010.0, 2010.0, 114, 94, 72, 42
2024/1/17, 08:50:35.532, 2009.9, 2010.5, 2009.9, 2010.5, 157, 113, 68, 89
2024/1/17, 08:52:10.967, 2010.6, 2010.6, 2010.0, 2010.0, 645, 488, 300, 345
2024/1/17, 08:58:13.164, 2009.9, 2010.1, 2009.5, 2009.5, 337, 255, 166, 171
2024/1/17, 09:00:55.333, 2009.4, 2009.4, 2008.8, 2008.8, 159, 125, 99, 60
2024/1/17, 09:01:43.137, 2008.7, 2008.7, 2008.1, 2008.1, 210, 177, 143, 67
2024/1/17, 09:01:45.522, 2008.0, 2008.6, 2008.0, 2008.6, 72, 64, 20, 52
2024/1/17, 09:01:49.019, 2008.7, 2009.3, 2008.7, 2009.3, 167, 126, 63, 104
2024/1/17, 09:02:02.155, 2009.4, 2009.9, 2009.3, 2009.3, 218, 178, 109, 109
2024/1/17, 09:03:17.866, 2009.2, 2009.2, 2008.6, 2008.6, 80, 63, 50, 30
2024/1/17, 09:03:53.169, 2008.5, 2008.6, 2008.0, 2008.0, 309, 209, 171, 138
2024/1/17, 09:05:14.987, 2007.9, 2008.2, 2007.6, 2007.6, 127, 114, 74, 53
2024/1/17, 09:05:59.998, 2007.5, 2007.7, 2007.1, 2007.7, 146, 124, 64, 82
2024/1/17, 09:06:43.446, 2007.8, 2008.1, 2007.5, 2007.5, 385, 330, 192, 193
2024/1/17, 09:10:09.289, 2007.4, 2007.8, 2007.2, 2007.8, 368, 298, 146, 222
2024/1/17, 09:12:41.786, 2007.9, 2008.0, 2007.4, 2007.4, 154, 121, 90, 64
2024/1/17, 09:13:56.053, 2007.3, 2007.4, 2006.8, 2006.8, 66, 55, 35, 31
2024/1/17, 09:14:22.479, 2006.7, 2006.9, 2006.3, 2006.3, 203, 176, 107, 96
2024/1/17, 09:15:12.290, 2006.2, 2006.3, 2005.7, 2006.3, 656, 494, 322, 334
2024/1/17, 09:17:44.482, 2006.4, 2006.4, 2005.8, 2005.8, 173, 126, 85, 88
2024/1/17, 09:18:33.620, 2005.7, 2006.1, 2005.5, 2005.5, 268, 183, 150, 118
2024/1/17, 09:19:55.363, 2005.4, 2005.8, 2005.2, 2005.8, 360, 249, 201, 159
2024/1/17, 09:21:22.154, 2005.9, 2006.0, 2005.4, 2005.4, 520, 340, 236, 284
2024/1/17, 09:23:15.376, 2005.3, 2005.8, 2005.2, 2005.8, 254, 188, 117, 137
2024/1/17, 09:24:39.776, 2005.9, 2006.4, 2005.8, 2006.4, 129, 91, 33, 96
2024/1/17, 09:25:01.240, 2006.5, 2006.6, 2006.0, 2006.0, 384, 318, 207, 177
2024/1/17, 09:26:57.769, 2005.9, 2006.4, 2005.8, 2006.4, 107, 80, 40, 67
2024/1/17, 09:27:21.290, 2006.5, 2007.0, 2006.4, 2007.0, 384, 285, 95, 289
2024/1/17, 09:28:05.853, 2007.1, 2007.1, 2006.5, 2006.5, 84, 67, 48, 36
2024/1/17, 09:28:17.931, 2006.4, 2006.9, 2006.3, 2006.9, 1752, 1091, 714, 1038
2024/1/17, 09:30:01.298, 2007.0, 2007.0, 2006.4, 2006.4, 144, 97, 84, 60
2024/1/17, 09:30:24.256, 2006.3, 2006.4, 2005.8, 2005.8, 212, 160, 110, 102
2024/1/17, 09:31:24.689, 2005.7, 2005.8, 2005.2, 2005.2, 87, 69, 72, 15
2024/1/17, 09:31:55.537, 2005.1, 2005.7, 2005.1, 2005.7, 97, 55, 43, 54
2024/1/17, 09:32:04.953, 2005.8, 2005.8, 2005.2, 2005.8, 356, 194, 145, 211
2024/1/17, 09:33:12.957, 2005.9, 2006.4, 2005.8, 2005.8, 184, 138, 99, 85
2024/1/17, 09:33:57.759, 2005.7, 2005.8, 2005.2, 2005.2, 87, 72, 53, 34
2024/1/17, 09:34:57.236, 2005.1, 2005.3, 2004.7, 2005.3, 185, 145, 116, 69
2024/1/17, 09:35:37.027, 2005.4, 2005.9, 2005.3, 2005.9, 62, 56, 13, 49
2024/1/17, 09:36:22.902, 2006.0, 2006.4, 2005.8, 2005.8, 239, 193, 97, 142
2024/1/17, 09:38:24.758, 2005.7, 2005.8, 2005.2, 2005.2, 105, 89, 46, 59
2024/1/17, 09:39:54.589, 2005.1, 2005.3, 2004.7, 2004.7, 68, 42, 52, 16
2024/1/17, 09:40:13.304, 2004.6, 2005.2, 2004.6, 2005.2, 163, 94, 19, 144
2024/1/17, 09:40:34.834, 2005.3, 2005.6, 2005.0, 2005.6, 161, 123, 85, 76
2024/1/17, 09:41:50.995, 2005.7, 2006.2, 2005.6, 2006.2, 376, 299, 150, 226
2024/1/17, 09:44:13.761, 2006.3, 2006.3, 2005.7, 2005.7, 277, 202, 116, 161
2024/1/17, 09:45:56.140, 2005.6, 2005.9, 2005.3, 2005.9, 641, 456, 336, 305
2024/1/17, 09:51:34.961, 2006.0, 2006.5, 2005.9, 2006.5, 197, 149, 65, 132
2024/1/17, 09:54:07.597, 2006.6, 2007.2, 2006.6, 2007.2, 185, 153, 73, 112
2024/1/17, 09:56:30.957, 2007.3, 2007.8, 2007.2, 2007.8, 171, 156, 78, 93
2024/1/17, 09:58:00.356, 2007.9, 2008.2, 2007.6, 2007.6, 152, 131, 72, 80
2024/1/17, 09:59:47.611, 2007.5, 2008.1, 2007.5, 2008.1, 136, 122, 69, 67
2024/1/17, 10:02:07.602, 2008.2, 2008.8, 2008.2, 2008.8, 253, 178, 78, 175
2024/1/17, 10:02:33.233, 2008.9, 2009.3, 2008.7, 2008.7, 361, 244, 203, 158
2024/1/17, 10:03:28.517, 2008.6, 2008.7, 2008.1, 2008.7, 88, 73, 46, 42
2024/1/17, 10:04:03.848, 2008.8, 2009.1, 2008.5, 2009.1, 175, 143, 89, 86
2024/1/17, 10:05:47.732, 2009.2, 2009.3, 2008.7, 2008.7, 69, 53, 47, 22
2024/1/17, 10:06:17.872, 2008.6, 2008.9, 2008.3, 2008.3, 104, 91, 60, 44
2024/1/17, 10:08:06.442, 2008.2, 2008.7, 2008.1, 2008.7, 80, 69, 34, 46
2024/1/17, 10:10:09.155, 2008.8, 2009.0, 2008.4, 2008.4, 77, 70, 44, 33
2024/1/17, 10:11:24.769, 2008.3, 2008.6, 2008.0, 2008.6, 85, 81, 46, 39
2024/1/17, 10:13:21.201, 2008.7, 2009.0, 2008.4, 2008.4, 65, 59, 47, 18
2024/1/17, 10:14:31.244, 2008.3, 2008.8, 2008.2, 2008.8, 73, 66, 30, 43
2024/1/17, 10:16:55.803, 2008.9, 2009.3, 2008.7, 2009.3, 305, 254, 141, 164
2024/1/17, 10:22:18.418, 2009.4, 2009.9, 2009.3, 2009.3, 227, 166, 89, 138
2024/1/17, 10:25:47.155, 2009.2, 2009.5, 2008.9, 2008.9, 110, 87, 77, 33
2024/1/17, 10:27:36.241, 2008.8, 2009.0, 2008.4, 2008.4, 77, 67, 47, 30
2024/1/17, 10:29:02.065, 2008.3, 2008.5, 2007.9, 2007.9, 132, 106, 75, 57
2024/1/17, 10:31:08.787, 2007.8, 2008.0, 2007.4, 2008.0, 264, 201, 153, 111
2024/1/17, 10:35:40.278, 2008.1, 2008.2, 2007.6, 2007.6, 112, 107, 62, 50
2024/1/17, 10:39:07.866, 2007.5, 2007.9, 2007.3, 2007.9, 170, 146, 84, 86
2024/1/17, 10:41:30.159, 2008.0, 2008.6, 2008.0, 2008.6, 172, 101, 69, 103
2024/1/17, 10:42:56.612, 2008.7, 2008.9, 2008.3, 2008.9, 180, 152, 112, 68
2024/1/17, 10:45:17.038, 2009.0, 2009.2, 2008.6, 2008.6, 149, 135, 92, 57
2024/1/17, 10:48:30.134, 2008.5, 2009.0, 2008.4, 2009.0, 191, 156, 93, 98
2024/1/17, 10:51:20.251, 2009.1, 2009.2, 2008.6, 2008.6, 397, 314, 197, 200
2024/1/17, 10:58:00.952, 2008.5, 2009.1, 2008.5, 2009.1, 100, 67, 21, 79
2024/1/17, 10:59:27.873, 2009.2, 2009.2, 2008.6, 2008.6, 52, 45, 37, 15
2024/1/17, 10:59:54.880, 2008.5, 2008.7, 2008.1, 2008.7, 215, 150, 116, 99
2024/1/17, 11:02:06.952, 2008.8, 2008.9, 2008.3, 2008.9, 157, 138, 80, 77
2024/1/17, 11:04:35.016, 2009.0, 2009.0, 2008.4, 2008.4, 226, 195, 131, 95
2024/1/17, 11:10:20.393, 2008.3, 2008.6, 2008.0, 2008.0, 166, 125, 99, 67
2024/1/17, 11:14:02.236, 2007.9, 2008.4, 2007.8, 2008.4, 478, 386, 228, 250
2024/1/17, 11:22:22.223, 2008.5, 2008.7, 2008.1, 2008.1, 153, 124, 66, 87
2024/1/17, 11:23:50.701, 2008.0, 2008.2, 2007.6, 2008.2, 291, 233, 125, 166
2024/1/17, 11:30:43.973, 2008.3, 2008.9, 2008.3, 2008.9, 206, 172, 109, 97
2024/1/17, 11:34:32.673, 2009.0, 2009.1, 2008.5, 2009.1, 40, 38, 19, 21
2024/1/17, 11:35:41.378, 2009.2, 2009.6, 2009.0, 2009.6, 356, 300, 163, 193
2024/1/17, 11:43:02.072, 2009.7, 2009.7, 2009.1, 2009.1, 158, 113, 116, 42
2024/1/17, 11:46:42.951, 2009.0, 2009.1, 2008.5, 2008.5, 400, 330, 199, 201
2024/1/17, 11:52:11.272, 2008.4, 2008.9, 2008.3, 2008.9, 234, 182, 98, 136
2024/1/17, 11:56:39.258, 2009.0, 2009.2, 2008.6, 2008.6, 666, 449, 302, 364
2024/1/17, 12:05:26.790, 2008.5, 2008.7, 2008.1, 2008.7, 224, 179, 125, 99
2024/1/17, 12:12:38.857, 2008.8, 2009.1, 2008.5, 2009.1, 178, 132, 85, 93
2024/1/17, 12:18:22.114, 2009.2, 2009.2, 2008.6, 2008.6, 159, 89, 105, 54
2024/1/17, 12:24:42.559, 2008.5, 2009.1, 2008.5, 2009.1, 274, 193, 129, 145
2024/1/17, 12:35:24.165, 2009.2, 2009.2, 2008.6, 2008.6, 101, 75, 80, 21
2024/1/17, 12:42:20.953, 2008.5, 2009.1, 2008.5, 2009.1, 180, 118, 55, 125
2024/1/17, 12:54:01.487, 2009.2, 2009.3, 2008.8, 2008.8, 88, 68, 45, 43
2024/1/17, 14:00:01.002, 2008.7, 2009.3, 2008.7, 2008.7, 52, 32, 42, 10
2024/1/17, 14:00:23.291, 2008.6, 2009.2, 2008.6, 2009.2, 362, 294, 123, 239
2024/1/17, 14:05:27.839, 2009.3, 2009.7, 2009.1, 2009.7, 223, 170, 66, 157
2024/1/17, 14:06:17.714, 2009.8, 2010.1, 2009.5, 2010.1, 233, 168, 106, 127
2024/1/17, 14:07:02.374, 2010.2, 2010.2, 2009.6, 2009.6, 234, 158, 170, 64
2024/1/17, 14:08:37.040, 2009.4, 2009.8, 2009.2, 2009.2, 199, 126, 131, 68
2024/1/17, 14:11:27.403, 2009.1, 2009.3, 2008.7, 2009.3, 264, 173, 100, 164
2024/1/17, 14:13:46.898, 2009.4, 2009.8, 2009.2, 2009.2, 185, 140, 100, 85
2024/1/17, 14:17:37.413, 2009.1, 2009.4, 2008.8, 2009.4, 98, 77, 56, 42
2024/1/17, 14:20:56.820, 2009.5, 2009.9, 2009.3, 2009.9, 136, 99, 56, 80
2024/1/17, 14:22:38.388, 2010.0, 2010.4, 2009.8, 2010.4, 209, 146, 101, 108
2024/1/17, 14:25:22.587, 2010.5, 2010.8, 2010.2, 2010.8, 151, 114, 46, 105
2024/1/17, 14:28:12.452, 2010.9, 2011.1, 2010.5, 2010.5, 317, 216, 146, 171
2024/1/17, 14:30:14.591, 2010.4, 2010.9, 2010.3, 2010.3, 155, 121, 92, 63
2024/1/17, 14:32:05.012, 2010.2, 2010.6, 2010.0, 2010.0, 84, 55, 53, 31
2024/1/17, 14:37:24.855, 2009.9, 2010.5, 2009.9, 2010.5, 148, 114, 52, 96
2024/1/17, 14:47:37.590, 2010.6, 2011.1, 2010.5, 2011.1, 138, 70, 93, 45
2024/1/17, 14:50:18.490, 2011.2, 2011.6, 2011.0, 2011.0, 450, 330, 200, 250
2024/1/17, 15:01:06.738, 2010.9, 2011.3, 2010.7, 2010.7, 111, 98, 70, 41
2024/1/17, 15:03:46.516, 2010.6, 2011.1, 2010.5, 2011.1, 112, 91, 36, 76
2024/1/17, 15:04:35.110, 2011.2, 2011.3, 2010.7, 2010.7, 110, 100, 74, 36
2024/1/17, 15:04:59.905, 2010.6, 2010.9, 2010.3, 2010.3, 180, 145, 67, 113
2024/1/17, 15:10:51.392, 2010.2, 2010.7, 2010.1, 2010.7, 122, 107, 58, 64
2024/1/17, 15:15:34.535, 2010.8, 2010.8, 2010.2, 2010.2, 167, 141, 107, 60
2024/1/17, 15:24:58.454, 2010.1, 2010.7, 2010.1, 2010.1, 394, 275, 205, 189
2024/1/17, 15:30:02.431, 2010.0, 2010.5, 2009.9, 2010.5, 50, 41, 16, 34
2024/1/17, 15:30:19.481, 2010.6, 2010.8, 2010.2, 2010.2, 77, 65, 41, 36
2024/1/17, 15:31:47.906, 2010.1, 2010.6, 2010.0, 2010.6, 192, 158, 96, 96
2024/1/17, 15:38:26.263, 2010.7, 2011.0, 2010.4, 2011.0, 229, 160, 118, 111
2024/1/17, 15:46:38.245, 2011.1, 2011.5, 2010.9, 2011.5, 166, 109, 65, 101
2024/1/17, 15:48:31.895, 2011.6, 2012.1, 2011.5, 2012.1, 439, 283, 154, 285
2024/1/17, 15:53:30.208, 2012.2, 2012.6, 2012.0, 2012.6, 447, 307, 208, 239
2024/1/17, 15:59:26.391, 2012.7, 2012.9, 2012.3, 2012.3, 238, 192, 124, 114
2024/1/17, 16:00:55.592, 2012.2, 2012.7, 2012.1, 2012.7, 263, 201, 130, 133
2024/1/17, 16:03:29.466, 2012.8, 2012.8, 2012.2, 2012.8, 91, 71, 56, 35
2024/1/17, 16:04:49.832, 2012.9, 2013.0, 2012.4, 2012.4, 128, 94, 70, 58
2024/1/17, 16:06:24.093, 2012.3, 2012.8, 2012.2, 2012.2, 235, 180, 146, 89
2024/1/17, 16:07:54.707, 2012.1, 2012.7, 2012.1, 2012.7, 229, 127, 88, 141
2024/1/17, 16:10:02.266, 2012.8, 2012.8, 2012.2, 2012.2, 221, 167, 126, 95
2024/1/17, 16:13:16.217, 2012.1, 2012.4, 2011.8, 2011.8, 172, 135, 97, 75
2024/1/17, 16:15:49.098, 2011.7, 2012.2, 2011.6, 2012.2, 72, 61, 43, 29
2024/1/17, 16:16:42.168, 2012.3, 2012.8, 2012.2, 2012.2, 314, 225, 135, 179
2024/1/17, 16:21:41.677, 2012.1, 2012.2, 2011.6, 2011.6, 221, 170, 141, 80
