Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2024/1/22, 07:13:52.089, 4884.25, 4885.25, 4883.25, 4885.25, 9976, 6099, 4671, 5305
2024/1/22, 07:17:38.796, 4885.50, 4885.50, 4883.50, 4885.50, 4111, 2807, 1934, 2177
2024/1/22, 07:19:47.982, 4885.75, 4886.50, 4884.50, 4884.50, 3802, 2441, 1774, 2028
2024/1/22, 07:21:15.806, 4884.25, 4886.25, 4884.25, 4886.25, 6677, 4784, 3497, 3180
2024/1/22, 07:25:44.787, 4886.50, 4887.25, 4885.25, 4885.25, 4575, 3115, 2225, 2350
2024/1/22, 07:28:24.516, 4885.00, 4887.00, 4885.00, 4887.00, 2574, 1853, 1252, 1322
2024/1/22, 07:30:18.786, 4887.25, 4887.25, 4885.25, 4887.25, 8558, 5713, 4315, 4243
2024/1/22, 07:35:48.909, 4887.50, 4887.50, 4885.50, 4885.50, 2234, 1483, 1291, 943
2024/1/22, 07:36:43.521, 4885.25, 4886.25, 4884.25, 4884.25, 5244, 3683, 2656, 2588
2024/1/22, 07:40:04.517, 4884.00, 4884.00, 4882.00, 4882.00, 1903, 1161, 1565, 338
2024/1/22, 07:40:15.548, 4881.75, 4883.00, 4881.00, 4883.00, 2016, 1173, 1123, 893
2024/1/22, 07:40:25.447, 4883.25, 4884.00, 4882.00, 4884.00, 2961, 2155, 1483, 1478
2024/1/22, 07:41:52.927, 4884.25, 4885.00, 4883.00, 4883.00, 3829, 2608, 2017, 1812
2024/1/22, 07:44:05.831, 4882.75, 4883.00, 4881.00, 4881.00, 1360, 1037, 858, 502
2024/1/22, 07:44:30.523, 4880.75, 4882.75, 4880.75, 4882.75, 2140, 1656, 1111, 1029
2024/1/22, 07:45:26.334, 4883.00, 4884.00, 4882.00, 4884.00, 2823, 2021, 1419, 1404
2024/1/22, 07:47:19.240, 4884.25, 4884.25, 4882.25, 4884.25, 6396, 4708, 3044, 3352
2024/1/22, 07:53:36.405, 4884.50, 4885.50, 4883.50, 4885.50, 1725, 1319, 623, 1102
2024/1/22, 07:55:13.965, 4885.75, 4886.00, 4884.00, 4886.00, 2452, 1727, 1218, 1234
2024/1/22, 07:56:27.837, 4886.25, 4887.50, 4885.50, 4887.50, 3096, 1934, 1521, 1575
2024/1/22, 07:57:33.977, 4887.75, 4888.00, 4886.00, 4886.00, 6358, 4091, 3398, 2960
2024/1/22, 08:00:53.663, 4885.75, 4887.00, 4885.00, 4885.00, 4556, 3369, 2578, 1978
2024/1/22, 08:05:16.499, 4884.75, 4885.25, 4883.25, 4883.25, 1252, 943, 827, 425
2024/1/22, 08:06:06.572, 4883.00, 4883.50, 4881.50, 4881.50, 2694, 2084, 1646, 1048
2024/1/22, 08:07:04.794, 4881.25, 4881.50, 4879.50, 4879.50, 4370, 2432, 2099, 2271
2024/1/22, 08:07:38.657, 4879.25, 4880.50, 4878.50, 4880.50, 922, 621, 470, 452
2024/1/22, 08:07:51.473, 4880.75, 4882.00, 4880.00, 4880.00, 2597, 1977, 1463, 1134
2024/1/22, 08:09:08.186, 4879.75, 4880.75, 4878.75, 4878.75, 2043, 1630, 1134, 909
2024/1/22, 08:10:19.260, 4878.50, 4880.25, 4878.25, 4880.25, 2031, 1390, 896, 1135
2024/1/22, 08:11:02.032, 4880.50, 4881.50, 4879.50, 4881.50, 3452, 2679, 1575, 1877
2024/1/22, 08:13:10.608, 4881.75, 4883.00, 4881.00, 4883.00, 3325, 2398, 1361, 1964
2024/1/22, 08:15:21.497, 4883.25, 4883.25, 4881.25, 4881.25, 2438, 1768, 1300, 1138
2024/1/22, 08:16:42.525, 4881.00, 4883.00, 4881.00, 4883.00, 2189, 1725, 988, 1201
2024/1/22, 08:19:10.761, 4883.25, 4884.75, 4882.75, 4884.75, 3861, 2793, 1811, 2050
2024/1/22, 08:21:38.461, 4885.00, 4886.00, 4884.00, 4884.00, 6288, 4093, 2956, 3332
2024/1/22, 08:26:13.396, 4883.75, 4885.75, 4883.75, 4885.75, 5135, 3628, 2693, 2442
2024/1/22, 08:30:39.996, 4886.00, 4886.25, 4884.25, 4884.25, 2180, 1460, 1302, 878
2024/1/22, 08:32:44.572, 4884.00, 4885.00, 4883.00, 4883.00, 2109, 1405, 1125, 984
2024/1/22, 08:34:12.329, 4882.75, 4884.25, 4882.25, 4882.25, 1220, 833, 678, 542
2024/1/22, 08:34:53.155, 4882.00, 4883.00, 4881.00, 4883.00, 3779, 2802, 1930, 1849
2024/1/22, 08:36:47.361, 4883.25, 4884.50, 4882.50, 4882.50, 2967, 2100, 1464, 1503
2024/1/22, 08:38:52.100, 4882.25, 4884.25, 4882.25, 4884.25, 725, 514, 275, 450
2024/1/22, 08:39:16.157, 4884.50, 4884.75, 4882.75, 4882.75, 1773, 1280, 906, 867
2024/1/22, 08:40:42.287, 4882.50, 4884.50, 4882.50, 4882.50, 2243, 1704, 1174, 1069
2024/1/22, 08:43:46.646, 4882.25, 4884.00, 4882.00, 4884.00, 1386, 960, 689, 697
2024/1/22, 08:44:57.653, 4884.25, 4884.75, 4882.75, 4882.75, 4415, 3383, 2405, 2010
2024/1/22, 08:50:05.146, 4882.50, 4883.25, 4881.25, 4883.25, 1871, 1413, 962, 909
2024/1/22, 08:51:47.198, 4883.50, 4885.25, 4883.25, 4883.25, 5901, 4245, 2810, 3091
2024/1/22, 08:57:04.031, 4883.00, 4883.75, 4881.75, 4883.75, 2047, 1417, 1103, 944
2024/1/22, 08:58:20.235, 4884.00, 4884.25, 4882.25, 4882.25, 765, 568, 436, 329
2024/1/22, 08:59:02.485, 4882.00, 4883.50, 4881.50, 4881.50, 2421, 1822, 1231, 1190
2024/1/22, 09:00:49.800, 4881.25, 4881.75, 4879.75, 4879.75, 3677, 2774, 2041, 1636
2024/1/22, 09:03:16.116, 4879.50, 4880.75, 4878.75, 4880.75, 1676, 1230, 998, 678
2024/1/22, 09:03:59.341, 4881.00, 4881.75, 4879.75, 4881.75, 2075, 1551, 1038, 1037
2024/1/22, 09:05:32.552, 4882.00, 4883.25, 4881.25, 4881.25, 2460, 1752, 1137, 1323
2024/1/22, 09:06:49.410, 4881.00, 4882.00, 4880.00, 4880.00, 2406, 1824, 1296, 1110
2024/1/22, 09:09:37.433, 4879.75, 4881.75, 4879.75, 4881.75, 1087, 851, 557, 530
2024/1/22, 09:10:58.814, 4882.00, 4883.25, 4881.25, 4883.25, 4689, 3326, 2413, 2276
2024/1/22, 09:15:25.446, 4883.50, 4883.75, 4881.75, 4881.75, 1708, 1288, 1025, 683
2024/1/22, 09:16:42.376, 4881.50, 4882.25, 4880.25, 4880.25, 2724, 1986, 1490, 1234
2024/1/22, 09:19:18.136, 4880.00, 4880.75, 4878.75, 4878.75, 2066, 1466, 1286, 780
2024/1/22, 09:20:16.323, 4878.50, 4880.00, 4878.00, 4880.00, 2536, 1757, 1346, 1190
2024/1/22, 09:21:21.994, 4880.25, 4881.25, 4879.25, 4881.25, 1147, 748, 337, 810
2024/1/22, 09:21:52.234, 4881.50, 4882.25, 4880.25, 4880.25, 2598, 1937, 1279, 1319
2024/1/22, 09:23:25.764, 4880.00, 4880.50, 4878.50, 4878.50, 3791, 2768, 2112, 1679
2024/1/22, 09:26:21.982, 4878.25, 4879.00, 4877.00, 4877.00, 1892, 1361, 1248, 644
2024/1/22, 09:27:19.606, 4876.75, 4877.25, 4875.25, 4875.25, 2731, 1917, 1860, 871
2024/1/22, 09:28:16.468, 4875.00, 4875.75, 4873.75, 4875.75, 2412, 1641, 1306, 1106
2024/1/22, 09:28:39.006, 4876.00, 4876.00, 4874.00, 4874.00, 1864, 1217, 1098, 766
2024/1/22, 09:29:25.360, 4873.75, 4875.50, 4873.50, 4875.50, 3283, 1943, 1618, 1665
2024/1/22, 09:30:20.128, 4875.75, 4876.75, 4874.75, 4876.75, 3942, 2563, 1691, 2251
2024/1/22, 09:31:40.599, 4877.00, 4877.25, 4875.25, 4877.25, 4151, 3001, 2213, 1938
2024/1/22, 09:34:17.665, 4877.50, 4878.50, 4876.50, 4878.50, 3920, 2787, 1814, 2106
2024/1/22, 09:36:27.418, 4878.75, 4880.00, 4878.00, 4880.00, 3091, 2149, 1523, 1568
2024/1/22, 09:38:23.317, 4880.25, 4880.75, 4878.75, 4878.75, 3374, 2409, 1932, 1442
2024/1/22, 09:40:48.310, 4878.50, 4880.00, 4878.00, 4880.00, 2752, 1915, 1231, 1521
2024/1/22, 09:42:21.062, 4880.25, 4880.75, 4878.75, 4878.75, 2962, 2112, 1533, 1429
2024/1/22, 09:44:38.889, 4878.50, 4880.50, 4878.50, 4880.50, 2233, 1666, 1091, 1142
2024/1/22, 09:46:43.333, 4880.75, 4882.50, 4880.50, 4882.50, 3739, 2608, 1568, 2171
2024/1/22, 09:48:55.957, 4882.75, 4883.00, 4881.00, 4881.00, 1402, 967, 779, 623
2024/1/22, 09:49:42.789, 4880.75, 4882.75, 4880.75, 4882.75, 1884, 1372, 977, 907
2024/1/22, 09:51:26.038, 4883.00, 4884.00, 4882.00, 4884.00, 4535, 2973, 1908, 2627
2024/1/22, 09:53:44.129, 4884.25, 4885.50, 4883.50, 4885.50, 2061, 1414, 788, 1273
2024/1/22, 09:54:43.271, 4885.75, 4885.75, 4883.75, 4885.75, 9966, 6711, 5227, 4739
2024/1/22, 10:01:20.779, 4886.00, 4886.00, 4884.00, 4884.00, 7887, 5503, 4246, 3641
2024/1/22, 10:10:06.957, 4883.75, 4884.00, 4882.00, 4882.00, 6686, 4399, 3621, 3065
2024/1/22, 10:13:29.142, 4881.75, 4883.00, 4881.00, 4881.00, 3160, 2217, 1733, 1427
2024/1/22, 10:15:36.613, 4880.75, 4882.75, 4880.75, 4882.75, 1027, 797, 396, 631
2024/1/22, 10:16:17.179, 4883.00, 4883.00, 4881.00, 4881.00, 971, 684, 557, 414
2024/1/22, 10:16:57.422, 4880.75, 4881.75, 4879.75, 4879.75, 2546, 1882, 1541, 1005
2024/1/22, 10:18:46.835, 4879.50, 4880.25, 4878.25, 4878.25, 1998, 1490, 1322, 676
2024/1/22, 10:19:37.471, 4878.00, 4879.00, 4877.00, 4877.00, 1840, 1306, 988, 852
2024/1/22, 10:20:08.297, 4876.75, 4878.00, 4876.00, 4878.00, 2584, 1837, 1186, 1398
2024/1/22, 10:21:11.485, 4878.25, 4879.50, 4877.50, 4877.50, 2416, 1891, 1105, 1311
2024/1/22, 10:22:12.691, 4877.25, 4878.50, 4876.50, 4878.50, 2074, 1584, 1099, 975
2024/1/22, 10:23:22.271, 4878.75, 4879.00, 4877.00, 4879.00, 1454, 1139, 764, 690
2024/1/22, 10:24:28.507, 4879.25, 4880.75, 4878.75, 4878.75, 4136, 2860, 1926, 2210
2024/1/22, 10:26:55.626, 4878.50, 4880.50, 4878.50, 4880.50, 1085, 852, 551, 534
2024/1/22, 10:28:11.165, 4880.75, 4882.25, 4880.25, 4882.25, 4180, 3100, 1966, 2214
2024/1/22, 10:31:24.446, 4882.50, 4883.50, 4881.50, 4881.50, 2715, 1816, 1430, 1285
2024/1/22, 10:32:38.479, 4881.25, 4881.75, 4879.75, 4879.75, 6350, 3779, 3325, 3025
2024/1/22, 10:34:02.515, 4879.50, 4880.25, 4878.25, 4880.25, 3710, 2737, 1856, 1854
2024/1/22, 10:35:59.394, 4880.50, 4882.00, 4880.00, 4882.00, 1543, 1257, 622, 921
2024/1/22, 10:36:56.215, 4882.25, 4882.75, 4880.75, 4880.75, 6335, 4673, 3221, 3114
2024/1/22, 10:43:36.279, 4880.50, 4882.00, 4880.00, 4882.00, 2719, 2054, 1356, 1363
2024/1/22, 10:46:30.031, 4882.25, 4882.50, 4880.50, 4880.50, 986, 762, 554, 432
2024/1/22, 10:47:13.818, 4880.25, 4881.75, 4879.75, 4881.75, 2387, 1942, 1124, 1263
2024/1/22, 10:50:30.771, 4882.00, 4882.50, 4880.50, 4880.50, 3682, 2550, 1793, 1889
2024/1/22, 10:54:27.519, 4880.25, 4882.25, 4880.25, 4882.25, 4761, 3195, 2272, 2489
2024/1/22, 10:59:40.054, 4882.50, 4882.75, 4880.75, 4880.75, 2433, 1663, 1279, 1154
2024/1/22, 11:01:18.633, 4880.50, 4881.50, 4879.50, 4879.50, 6611, 4741, 3474, 3137
2024/1/22, 11:06:10.954, 4879.25, 4881.00, 4879.00, 4881.00, 4677, 2878, 1917, 2760
2024/1/22, 11:09:18.407, 4881.25, 4883.00, 4881.00, 4883.00, 1978, 1367, 745, 1233
2024/1/22, 11:10:17.170, 4883.25, 4884.25, 4882.25, 4882.25, 4644, 3176, 2222, 2422
2024/1/22, 11:12:56.195, 4882.00, 4883.50, 4881.50, 4883.50, 2259, 1676, 1121, 1138
2024/1/22, 11:14:22.729, 4883.75, 4884.25, 4882.25, 4884.25, 8819, 5871, 4265, 4554
2024/1/22, 11:21:47.722, 4884.50, 4884.75, 4882.75, 4884.75, 5111, 3249, 2512, 2599
2024/1/22, 11:25:31.637, 4885.00, 4886.50, 4884.50, 4886.50, 4437, 3077, 1924, 2513
2024/1/22, 11:28:21.217, 4886.75, 4888.00, 4886.00, 4886.00, 13244, 8305, 6379, 6865
2024/1/22, 11:34:27.018, 4885.75, 4887.75, 4885.75, 4885.75, 6783, 4020, 3407, 3376
2024/1/22, 11:38:53.798, 4885.50, 4886.75, 4884.75, 4884.75, 5308, 3380, 3025, 2283
2024/1/22, 11:42:10.085, 4884.50, 4884.50, 4882.50, 4882.50, 6696, 4419, 3880, 2816
2024/1/22, 11:45:15.469, 4882.25, 4883.50, 4881.50, 4881.50, 3372, 2372, 1912, 1460
2024/1/22, 11:46:51.744, 4881.25, 4883.00, 4881.00, 4883.00, 5511, 3789, 2953, 2558
2024/1/22, 11:49:11.074, 4883.25, 4883.25, 4881.25, 4881.25, 1208, 883, 784, 424
2024/1/22, 11:49:34.037, 4881.00, 4881.75, 4879.75, 4881.75, 5302, 3265, 3033, 2269
2024/1/22, 11:50:16.316, 4882.00, 4883.50, 4881.50, 4883.50, 5280, 3592, 1813, 3467
2024/1/22, 11:51:20.155, 4883.75, 4885.00, 4883.00, 4883.00, 5575, 3997, 2095, 3480
2024/1/22, 11:52:30.506, 4882.75, 4883.75, 4881.75, 4881.75, 2902, 1951, 1326, 1576
2024/1/22, 11:53:14.911, 4881.50, 4883.00, 4881.00, 4881.00, 5985, 3922, 3241, 2744
2024/1/22, 11:55:00.013, 4880.75, 4882.75, 4880.75, 4882.75, 3607, 2437, 1457, 2150
2024/1/22, 11:55:48.847, 4883.00, 4883.50, 4881.50, 4881.50, 14309, 8663, 6677, 7632
2024/1/22, 11:59:02.515, 4881.25, 4882.00, 4880.00, 4882.00, 31383, 10617, 14176, 17207
2024/1/22, 11:59:59.497, 4882.25, 4882.50, 4880.50, 4880.50, 19914, 6440, 11162, 8752
2024/1/22, 12:01:10.285, 4880.25, 4881.25, 4879.25, 4881.25, 27967, 11398, 15698, 12269
2024/1/22, 12:29:20.748, 4881.50, 4881.50, 4880.50, 4880.75, 3826, 1928, 2022, 1804
